results.Hugo_Symbol	results.sarek	results.tcga	results.pval	results.or	results.ci.up	results.ci.low	results.adjPval	SampleSummary.Cohort	SampleSummary.SampleSize
247	R3HDM2	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	sarek	48
248	RANBP10	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	tcga	48
249	SLC35G4	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	sarek	48
250	SRPX	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	tcga	48
251	TAOK2	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	sarek	48
252	TLL2	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	tcga	48
253	TRBV5-3	0	11	0.000512429540938121	0	0.33645455121128	0	0.00415209707084248	sarek	48
254	MAGEC1	3	17	0.000760725035908436	0.124154805760345	0.481299356349674	0.0215100552607823	0.00609174345161053	tcga	48
255	MKI67	3	17	0.000760725035908436	0.124154805760345	0.481299356349674	0.0215100552607823	0.00609174345161053	sarek	48
256	TMEM63A	3	17	0.000760725035908436	0.124154805760345	0.481299356349674	0.0215100552607823	0.00609174345161053	tcga	48
257	ATAD2	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
258	ATRX	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	tcga	48
259	CADM1	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
260	CLIP1	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	tcga	48
261	DDX10	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
262	IGHV3-66	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	tcga	48
263	PRG4	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
264	RBBP6	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	tcga	48
265	SLC35G5	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
266	WASH6P	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	tcga	48
267	ZFHX4	1	13	0.000814294483835191	0.0586553426654277	0.42459187336475	0.00132555042687373	0.00625207375229267	sarek	48
268	BSN	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	tcga	48
269	CROCC	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	sarek	48
270	DCHS1	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	tcga	48
271	GOLGA6L2	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	sarek	48
272	TNRC18	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	tcga	48
273	ZMYND8	2	15	0.000863586076191631	0.0977502343632511	0.464489624563855	0.0101801138285245	0.00648480386883826	sarek	48
274	ACACB	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
275	CEL	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
276	DMRTB1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
277	GGT1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
278	GOLGA6C	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
279	GYPB	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
280	IGHD2-15	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
281	IL27	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
282	KRTAP9-4	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
283	NAP1L2	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
284	NBPF11	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
285	NMI	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
286	OR8G3P	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
287	PDIA4	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
288	PLEKHG5	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
289	PSG1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
290	PTTG1IP	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
291	PUS10	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
292	RANGAP1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
293	SLC24A1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
294	SLC9A5	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
295	TMEM14B	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
296	TSC22D1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
297	TYW1B	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
298	WASHC2C	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	tcga	48
299	WDHD1	0	10	0.00115970896107048	0	0.385762218648062	0	0.00795118184011536	sarek	48
300	RBM25	4	18	0.00123122353546264	0.154498867119456	0.531805021401494	0.0345426615185748	0.00841336082566135	tcga	48
301	SALL1	3	16	0.00157253601537428	0.136027560092104	0.531213879569422	0.0234612702835538	0.0106744994421102	sarek	48
302	SMG1	3	16	0.00157253601537428	0.136027560092104	0.531213879569422	0.0234612702835538	0.0106744994421102	tcga	48
303	CFTR	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
304	CIT	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
305	DMXL1	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
306	GIGYF1	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
307	IGLV5-48	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
308	MYT1L	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
309	OR2T2	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
310	POM121	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
311	PPP1R18	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
312	RUNX2	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
313	TCF20	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
314	TDG	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
315	TXNDC5	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
316	TYRO3	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
317	VEGFC	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
318	WFIKKN2	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	tcga	48
319	ZC3H3	1	12	0.0017525951526203	0.0652984305791537	0.478617434146396	0.00146782869978406	0.0112627588177793	sarek	48
320	KIF3B	2	14	0.00180834159635675	0.107803176525589	0.517212423938816	0.0111684965395095	0.0114416675078128	tcga	48
321	MTCH2	2	14	0.00180834159635675	0.107803176525589	0.517212423938816	0.0111684965395095	0.0114416675078128	sarek	48
322	NAV2	2	14	0.00180834159635675	0.107803176525589	0.517212423938816	0.0111684965395095	0.0114416675078128	tcga	48
323	SRCAP	2	14	0.00180834159635675	0.107803176525589	0.517212423938816	0.0111684965395095	0.0114416675078128	sarek	48
324	UTRN	2	14	0.00180834159635675	0.107803176525589	0.517212423938816	0.0111684965395095	0.0114416675078128	tcga	48
325	CCDC168	4	17	0.00246980078215232	0.168861586389237	0.585023903206606	0.0376643392408782	0.0144507855241334	sarek	48
326	ACSM2A	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
327	ADRA2B	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
328	AUTS2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
329	BTBD7	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
330	CACNA2D2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
331	CBLB	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
332	CENPB	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
333	CEP170	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
334	CLSTN2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
335	DEK	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
336	DLEC1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
337	DRICH1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
338	FLII	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
339	FRG1HP	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
340	GOLGA6A	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
341	GOLGA8J	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
342	HMGB3	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
343	IGHV4-59	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
344	IQCJ-SCHIP1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
345	KIR2DS4	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
346	MAMLD1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
347	MEOX2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
348	MLEC	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
349	NOMO2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
350	NPIPA5	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
351	NPIPB6	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
352	PDIA6	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
353	PNKD	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
354	POM121C	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
355	POTEE	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
356	RIOK1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
357	SALL2	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
358	SHROOM4	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
359	SKIDA1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
360	SLC5A11	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
361	TERF1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
362	TOX3	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
363	TPSAB1	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
364	TRBV6-5	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
365	USP17L17	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
366	WASHC2A	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	tcga	48
367	ZNF595	0	9	0.00258704306700339	0	0.448104336541704	0	0.0144507855241334	sarek	48
368	FRAS1	3	15	0.00316767337853525	0.149475493570147	0.588840841661547	0.0256525618961962	0.0176460065923839	tcga	48
369	AEBP1	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
370	C2orf16	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
371	CNTNAP3	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
372	CNTNAP3B	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
373	EIF4G1	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
374	NCBP3	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
375	NOM1	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
376	NUFIP2	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
377	PCDH10	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
378	PPP1R10	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
379	RETSAT	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
380	SREBF2	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
381	WWC2	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	sarek	48
382	ZFC3H1	1	11	0.00369552127758904	0.0731499300423228	0.544319169749656	0.00163385185220972	0.0196898646888528	tcga	48
383	HYDIN	2	13	0.00369785263668698	0.119396649742292	0.579454865074419	0.0122814545636087	0.0196898646888528	sarek	48
384	MICAL3	2	13	0.00369785263668698	0.119396649742292	0.579454865074419	0.0122814545636087	0.0196898646888528	tcga	48
385	PCSK9	2	13	0.00369785263668698	0.119396649742292	0.579454865074419	0.0122814545636087	0.0196898646888528	sarek	48
386	MDN1	4	16	0.00481977993323766	0.185009598530067	0.645951048121118	0.0410799689031417	0.0255972768475057	tcga	48
387	ADAMTS13	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
388	ARHGEF15	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
389	BCR	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
390	BLTP1	8	0	0.00569149474740746	Inf	Inf	1.88814643774257	0.0266382745027061	tcga	48
391	C9orf43	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
392	DACH1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
393	DBR1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
394	EVPL	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
395	FAM205A	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
396	FOXD4L4	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
397	GOLGA6D	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
398	GOLIM4	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
399	GRIN2B	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
400	HLA-DQA1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
401	IGHV4-61	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
402	IGLV3-25	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
403	IRS2	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
404	KCNJ18	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
405	KIF21A	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
406	LYZL2	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
407	MAPK8IP2	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
408	MAPKBP1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
409	MKLN1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
410	MUC21	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
411	NAP1L3	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
412	NFASC	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
413	NPC1L1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
414	OBP2B	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
415	PBXIP1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
416	PCDHB9	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
417	PHC1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
418	PRR29	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
419	RFPL3	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
420	RIPK4	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
421	SFTPB	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
422	SORL1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
423	SPRR2E	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
424	ST6GALNAC5	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
425	TAGAP	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
426	TAS1R1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
427	TCP10L2	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
428	TFR2	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
429	TNKS1BP1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
430	TP53INP1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
431	TPRN	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
432	TSHZ1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
433	TSNARE1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
434	UNC93B1	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
435	ZBTB8B	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
436	ZNF395	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
437	ZNF676	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	sarek	48
438	ZNF853	0	8	0.00569149474740746	0	0.529619938374897	0	0.0266382745027061	tcga	48
439	CHD7	3	14	0.00621720069046062	0.164834751621566	0.656090663652141	0.0281613341080876	0.0289008195361548	sarek	48
440	FMN2	3	14	0.00621720069046062	0.164834751621566	0.656090663652141	0.0281613341080876	0.0289008195361548	tcga	48
441	FN1	3	14	0.00621720069046062	0.164834751621566	0.656090663652141	0.0281613341080876	0.0289008195361548	sarek	48
442	AFDN	5	17	0.00668096342089727	0.215488224898245	0.692307403508868	0.0559891475149896	0.030916422150879	tcga	48
443	FREM2	5	17	0.00668096342089727	0.215488224898245	0.692307403508868	0.0559891475149896	0.030916422150879	sarek	48
444	OBSCN	8	21	0.00707468646118262	0.260912440768316	0.721769967583318	0.0865323806135954	0.032664655958163	tcga	48
445	GAL3ST2	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	sarek	48
446	ITPR1	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	tcga	48
447	LYST	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	sarek	48
448	PCDHB4	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	tcga	48
449	PI4KA	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	sarek	48
450	PLXNB2	2	12	0.00738239916533093	0.132914368248427	0.654022101790023	0.0136418005569882	0.0332907052827828	tcga	48
451	ADAM21	1	10	0.00763250316239412	0.082562951539271	0.625867432746664	0.00183010232656006	0.0332907052827828	sarek	48
452	AFF3	1	10	0.00763250316239412	0.082562951539271	0.625867432746664	0.00183010232656006	0.0332907052827828	tcga	48
